"","dates","sp_all","abundance_warm"
"1483","1993","Platalea leucorodia",16312.5
"1484","1994","Platalea leucorodia",13050
"1485","1995","Platalea leucorodia",13050
"1486","1996","Platalea leucorodia",26825
"1487","1997","Platalea leucorodia",13412.5
"1488","1998","Platalea leucorodia",15225
"1489","1999","Platalea leucorodia",32987.5
"1490","2000","Platalea leucorodia",21750
"1491","2001","Platalea leucorodia",31175
"1492","2002","Platalea leucorodia",37700
"1493","2003","Platalea leucorodia",7250
"1494","2004","Platalea leucorodia",15587.5
"1495","2005","Platalea leucorodia",31900
"1496","2006","Platalea leucorodia",23200
"1497","2007","Platalea leucorodia",89175
"1498","2008","Platalea leucorodia",21750
"1499","2009","Platalea leucorodia",25375
"1500","2010","Platalea leucorodia",29362.5
"1501","2011","Platalea leucorodia",30087.5
"1502","2012","Platalea leucorodia",45312.5
"1503","2013","Platalea leucorodia",67425
"1504","2014","Platalea leucorodia",44225
"1505","2015","Platalea leucorodia",46400
"1506","1981","Recurvirostra avosetta",0
"1507","1982","Recurvirostra avosetta",0
"1508","1983","Recurvirostra avosetta",243.75
"1509","1984","Recurvirostra avosetta",0
"1510","1985","Recurvirostra avosetta",81.25
"1511","1986","Recurvirostra avosetta",0
"1512","1987","Recurvirostra avosetta",650
"1513","1988","Recurvirostra avosetta",0
"1514","1989","Recurvirostra avosetta",0
"1515","1990","Recurvirostra avosetta",162.5
"1516","1991","Recurvirostra avosetta",0
"1517","1992","Recurvirostra avosetta",0
"1518","1993","Recurvirostra avosetta",0
"1519","1994","Recurvirostra avosetta",81.25
"1520","1995","Recurvirostra avosetta",0
"1521","1996","Recurvirostra avosetta",325
"1522","1997","Recurvirostra avosetta",81.25
"1523","1998","Recurvirostra avosetta",81.25
"1524","1999","Recurvirostra avosetta",568.75
"1525","2000","Recurvirostra avosetta",162.5
"1526","2001","Recurvirostra avosetta",162.5
"1527","2002","Recurvirostra avosetta",0
"1528","2003","Recurvirostra avosetta",243.75
"1529","2004","Recurvirostra avosetta",0
"1530","2005","Recurvirostra avosetta",0
"1531","2006","Recurvirostra avosetta",0
"1532","2007","Recurvirostra avosetta",1300
"1533","2008","Recurvirostra avosetta",568.75
"1534","2009","Recurvirostra avosetta",406.25
"1535","2010","Recurvirostra avosetta",162.5
"1536","2011","Recurvirostra avosetta",325
"1537","2012","Recurvirostra avosetta",975
"1538","2013","Recurvirostra avosetta",4550
"1539","2014","Recurvirostra avosetta",3331.25
"1540","2015","Recurvirostra avosetta",3900
"1541","1981","Podiceps nigricollis",0
"1542","1982","Podiceps nigricollis",0
"1543","1983","Podiceps nigricollis",0
"1544","1984","Podiceps nigricollis",0
"1545","1985","Podiceps nigricollis",0
"1546","1986","Podiceps nigricollis",150
"1547","1987","Podiceps nigricollis",75
"1548","1988","Podiceps nigricollis",0
"1549","1989","Podiceps nigricollis",75
"1550","1990","Podiceps nigricollis",0
"1551","1991","Podiceps nigricollis",0
"1552","1992","Podiceps nigricollis",0
"1553","1993","Podiceps nigricollis",0
"1554","1994","Podiceps nigricollis",75
"1555","1995","Podiceps nigricollis",75
"1556","1996","Podiceps nigricollis",150
"1557","1997","Podiceps nigricollis",300
"1558","1998","Podiceps nigricollis",0
"1559","1999","Podiceps nigricollis",0
"1560","2000","Podiceps nigricollis",0
"1561","2001","Podiceps nigricollis",0
"1562","2002","Podiceps nigricollis",0
"1563","2003","Podiceps nigricollis",0
"1564","2004","Podiceps nigricollis",0
"1565","2005","Podiceps nigricollis",525
"1566","2006","Podiceps nigricollis",150
"1567","2007","Podiceps nigricollis",0
"1568","2008","Podiceps nigricollis",0
"1569","2009","Podiceps nigricollis",0
"1570","2010","Podiceps nigricollis",0
"1571","2011","Podiceps nigricollis",0
"1572","2012","Podiceps nigricollis",0
"1573","2013","Podiceps nigricollis",75
"1574","2014","Podiceps nigricollis",0
"1575","2015","Podiceps nigricollis",0
"1576","1981","Gallinula chloropus",0
"1577","1982","Gallinula chloropus",0
"1578","1983","Gallinula chloropus",0
"1579","1984","Gallinula chloropus",0
"1580","1985","Gallinula chloropus",0
"1581","1986","Gallinula chloropus",0
"1582","1987","Gallinula chloropus",0
"1583","1988","Gallinula chloropus",18645
"1584","1989","Gallinula chloropus",14025
"1585","1990","Gallinula chloropus",13612.5
"1586","1991","Gallinula chloropus",12787.5
"1587","1992","Gallinula chloropus",15262.5
"1588","1993","Gallinula chloropus",21450
"1589","1994","Gallinula chloropus",37125
"1590","1995","Gallinula chloropus",52800
"1591","1996","Gallinula chloropus",63525
"1592","1997","Gallinula chloropus",35887.5
"1593","1998","Gallinula chloropus",53625
"1594","1999","Gallinula chloropus",42075
"1595","2000","Gallinula chloropus",75900
"1596","2001","Gallinula chloropus",24750
"1597","2002","Gallinula chloropus",19387.5
"1598","2003","Gallinula chloropus",26730
"1599","2004","Gallinula chloropus",23265
"1600","2005","Gallinula chloropus",15015
"1601","2006","Gallinula chloropus",8332.5
"1602","2007","Gallinula chloropus",82.5
"1603","2008","Gallinula chloropus",1155
"1604","2009","Gallinula chloropus",577.5
"1605","2010","Gallinula chloropus",2557.5
"1606","2011","Gallinula chloropus",2145
"1607","2012","Gallinula chloropus",2805
"1608","2013","Gallinula chloropus",4042.5
"1609","2014","Gallinula chloropus",2970
"1610","2015","Gallinula chloropus",1815
"1611","1981","Podiceps cristatus",0
"1612","1982","Podiceps cristatus",0
"1613","1983","Podiceps cristatus",0
"1614","1984","Podiceps cristatus",0
"1615","1985","Podiceps cristatus",0
"1616","1986","Podiceps cristatus",0
"1617","1987","Podiceps cristatus",0
"1618","1988","Podiceps cristatus",237.5
"1619","1989","Podiceps cristatus",237.5
"1620","1990","Podiceps cristatus",237.5
"1621","1991","Podiceps cristatus",0
"1622","1992","Podiceps cristatus",0
"1623","1993","Podiceps cristatus",0
"1624","1994","Podiceps cristatus",1900
"1625","1995","Podiceps cristatus",2137.5
"1626","1996","Podiceps cristatus",237.5
"1627","1997","Podiceps cristatus",0
"1628","1998","Podiceps cristatus",0
"1629","1999","Podiceps cristatus",712.5
"1630","2000","Podiceps cristatus",712.5
"1631","2001","Podiceps cristatus",475
"1632","2002","Podiceps cristatus",3562.5
"1633","2003","Podiceps cristatus",2612.5
"1634","2004","Podiceps cristatus",3562.5
"1635","2005","Podiceps cristatus",10450
"1636","2006","Podiceps cristatus",3087.5
"1637","2007","Podiceps cristatus",2612.5
"1638","2008","Podiceps cristatus",3325
"1639","2009","Podiceps cristatus",950
"1640","2010","Podiceps cristatus",712.5
"1641","2011","Podiceps cristatus",1662.5
"1642","2012","Podiceps cristatus",2137.5
"1643","2013","Podiceps cristatus",2137.5
"1644","2014","Podiceps cristatus",2850
"1645","2015","Podiceps cristatus",2375
"1646","1981","Larus michahellis",0
"1647","1982","Larus michahellis",0
"1648","1983","Larus michahellis",0
"1649","1984","Larus michahellis",0
"1650","1985","Larus michahellis",0
"1651","1986","Larus michahellis",0
"1652","1987","Larus michahellis",0
"1653","1988","Larus michahellis",0
"1654","1989","Larus michahellis",0
"1655","1990","Larus michahellis",0
"1656","1991","Larus michahellis",0
"1657","1992","Larus michahellis",0
"1658","1993","Larus michahellis",0
"1659","1994","Larus michahellis",0
"1660","1995","Larus michahellis",0
"1661","1996","Larus michahellis",0
"1662","1997","Larus michahellis",0
"1663","1998","Larus michahellis",0
"1664","1999","Larus michahellis",0
"1665","2000","Larus michahellis",0
"1666","2001","Larus michahellis",0
"1667","2002","Larus michahellis",22500
"1668","2003","Larus michahellis",87500
"1669","2004","Larus michahellis",66000
"1670","2005","Larus michahellis",0
"1671","2006","Larus michahellis",0
"1672","2007","Larus michahellis",20250
"1673","2008","Larus michahellis",9250
"1674","2009","Larus michahellis",10500
"1675","2010","Larus michahellis",7250
"1676","2011","Larus michahellis",3250
"1677","2012","Larus michahellis",39000
"1678","2013","Larus michahellis",13250
"1679","2014","Larus michahellis",12500
"1680","2015","Larus michahellis",10250
"1681","1981","Rallus aquaticus",0
"1682","1982","Rallus aquaticus",0
"1683","1983","Rallus aquaticus",0
"1684","1984","Rallus aquaticus",0
"1685","1985","Rallus aquaticus",0
"1686","1986","Rallus aquaticus",0
"1687","1987","Rallus aquaticus",0
"1688","1988","Rallus aquaticus",1126.25
"1689","1989","Rallus aquaticus",3478.125
"1690","1990","Rallus aquaticus",3577.5
"1691","1991","Rallus aquaticus",3378.75
"1692","1992","Rallus aquaticus",3941.875
"1693","1993","Rallus aquaticus",8115.625
"1694","1994","Rallus aquaticus",6790.625
"1695","1995","Rallus aquaticus",10931.25
"1696","1996","Rallus aquaticus",11593.75
"1697","1997","Rallus aquaticus",9043.125
"1698","1998","Rallus aquaticus",9771.875
"1699","1999","Rallus aquaticus",9109.375
"1700","2000","Rallus aquaticus",18218.75
"1701","2001","Rallus aquaticus",9275
"1702","2002","Rallus aquaticus",10765.625
"1703","2003","Rallus aquaticus",11925
"1704","2004","Rallus aquaticus",8877.5
"1705","2005","Rallus aquaticus",6625
"1706","2006","Rallus aquaticus",4703.75
"1707","2007","Rallus aquaticus",33.125
"1708","2008","Rallus aquaticus",530
"1709","2009","Rallus aquaticus",265
"1710","2010","Rallus aquaticus",165.625
"1711","2011","Rallus aquaticus",33.125
"1712","2012","Rallus aquaticus",298.125
"1713","2013","Rallus aquaticus",298.125
"1714","2014","Rallus aquaticus",0
"1715","2015","Rallus aquaticus",430.625
"1716","1981","Larus argentatus",0
"1717","1982","Larus argentatus",0
"1718","1983","Larus argentatus",0
"1719","1984","Larus argentatus",0
"1720","1985","Larus argentatus",190000
"1721","1986","Larus argentatus",337500
"1722","1987","Larus argentatus",0
"1723","1988","Larus argentatus",247500
"1724","1989","Larus argentatus",121250
"1725","1990","Larus argentatus",119000
"1726","1991","Larus argentatus",387500
"1727","1992","Larus argentatus",190000
"1728","1993","Larus argentatus",482500
"1729","1994","Larus argentatus",493750
"1730","1995","Larus argentatus",675000
"1731","1996","Larus argentatus",510000
"1732","1997","Larus argentatus",777500
"1733","1998","Larus argentatus",455000
"1734","1999","Larus argentatus",1112500
"1735","2000","Larus argentatus",455000
"1736","2001","Larus argentatus",827500
"1737","2002","Larus argentatus",307500
"1738","2003","Larus argentatus",820000
"1739","2004","Larus argentatus",277500
"1740","2005","Larus argentatus",393500
"1741","2006","Larus argentatus",1355000
"1742","2007","Larus argentatus",1000
"1743","2008","Larus argentatus",37750
"1744","2009","Larus argentatus",45750
"1745","2010","Larus argentatus",2750
"1746","2011","Larus argentatus",13000
"1747","2012","Larus argentatus",7500
"1748","2013","Larus argentatus",500
"1749","2014","Larus argentatus",3500
"1750","2015","Larus argentatus",5250
"1751","1981","Larus marinus",0
"1752","1982","Larus marinus",0
"1753","1983","Larus marinus",0
"1754","1984","Larus marinus",0
"1755","1985","Larus marinus",462.5
"1756","1986","Larus marinus",1850
"1757","1987","Larus marinus",0
"1758","1988","Larus marinus",3237.5
"1759","1989","Larus marinus",1850
"1760","1990","Larus marinus",2312.5
"1761","1991","Larus marinus",2312.5
"1762","1992","Larus marinus",2312.5
"1763","1993","Larus marinus",1387.5
"1764","1994","Larus marinus",2312.5
"1765","1995","Larus marinus",4162.5
"1766","1996","Larus marinus",5550
"1767","1997","Larus marinus",4162.5
"1768","1998","Larus marinus",2775
"1769","1999","Larus marinus",38387.5
"1770","2000","Larus marinus",30525
"1771","2001","Larus marinus",8325
"1772","2002","Larus marinus",7400
"1773","2003","Larus marinus",12487.5
"1774","2004","Larus marinus",7400
"1775","2005","Larus marinus",4625
"1776","2006","Larus marinus",12025
"1777","2007","Larus marinus",5550
"1778","2008","Larus marinus",4162.5
"1779","2009","Larus marinus",925
"1780","2010","Larus marinus",2775
"1781","2011","Larus marinus",925
"1782","2012","Larus marinus",6937.5
"1783","2013","Larus marinus",8787.5
"1784","2014","Larus marinus",3700
"1785","2015","Larus marinus",3700
"1786","1981","Himantopus himantopus",0
"1787","1982","Himantopus himantopus",0
"1788","1983","Himantopus himantopus",0
"1789","1984","Himantopus himantopus",0
"1790","1985","Himantopus himantopus",0
"1791","1986","Himantopus himantopus",47.5
"1792","1987","Himantopus himantopus",0
"1793","1988","Himantopus himantopus",0
"1794","1989","Himantopus himantopus",332.5
"1795","1990","Himantopus himantopus",522.5
"1796","1991","Himantopus himantopus",47.5
"1797","1992","Himantopus himantopus",332.5
"1798","1993","Himantopus himantopus",47.5
"1799","1994","Himantopus himantopus",190
"1800","1995","Himantopus himantopus",522.5
"1801","1996","Himantopus himantopus",95
"1802","1997","Himantopus himantopus",0
"1803","1998","Himantopus himantopus",0
"1804","1999","Himantopus himantopus",237.5
"1805","2000","Himantopus himantopus",0
"1806","2001","Himantopus himantopus",285
"1807","2002","Himantopus himantopus",475
"1808","2003","Himantopus himantopus",0
"1809","2004","Himantopus himantopus",0
"1810","2005","Himantopus himantopus",0
"1811","2006","Himantopus himantopus",0
"1812","2007","Himantopus himantopus",1425
"1813","2008","Himantopus himantopus",950
"1814","2009","Himantopus himantopus",3800
"1815","2010","Himantopus himantopus",1662.5
"1816","2011","Himantopus himantopus",7125
"1817","2012","Himantopus himantopus",11875
"1818","2013","Himantopus himantopus",16625
"1819","2014","Himantopus himantopus",11590
"1820","2015","Himantopus himantopus",12017.5
"1821","1981","Larus fuscus",0
"1822","1982","Larus fuscus",0
"1823","1983","Larus fuscus",0
"1824","1984","Larus fuscus",0
"1825","1985","Larus fuscus",0
"1826","1986","Larus fuscus",0
"1827","1987","Larus fuscus",0
"1828","1988","Larus fuscus",387.5
"1829","1989","Larus fuscus",2518.75
"1830","1990","Larus fuscus",1743.75
"1831","1991","Larus fuscus",1550
"1832","1992","Larus fuscus",2906.25
"1833","1993","Larus fuscus",5037.5
"1834","1994","Larus fuscus",4068.75
"1835","1995","Larus fuscus",4650
"1836","1996","Larus fuscus",3293.75
"1837","1997","Larus fuscus",3487.5
"1838","1998","Larus fuscus",4262.5
"1839","1999","Larus fuscus",5425
"1840","2000","Larus fuscus",1550
"1841","2001","Larus fuscus",1550
"1842","2002","Larus fuscus",775
"1843","2003","Larus fuscus",2325
"1844","2004","Larus fuscus",775
"1845","2005","Larus fuscus",193.75
"1846","2006","Larus fuscus",0
"1847","2007","Larus fuscus",968.75
"1848","2008","Larus fuscus",581.25
"1849","2009","Larus fuscus",0
"1850","2010","Larus fuscus",387.5
"1851","2011","Larus fuscus",0
"1852","2012","Larus fuscus",20925
"1853","2013","Larus fuscus",1743.75
"1854","2014","Larus fuscus",581.25
"1855","2015","Larus fuscus",581.25
"1856","1981","Casmerodius albus",0
"1857","1982","Casmerodius albus",0
"1858","1983","Casmerodius albus",0
"1859","1984","Casmerodius albus",0
"1860","1985","Casmerodius albus",0
"1861","1986","Casmerodius albus",0
"1862","1987","Casmerodius albus",0
"1863","1988","Casmerodius albus",0
"1864","1989","Casmerodius albus",0
"1865","1990","Casmerodius albus",0
"1866","1991","Casmerodius albus",0
"1867","1992","Casmerodius albus",0
"1868","1993","Casmerodius albus",275
"1869","1994","Casmerodius albus",0
"1870","1995","Casmerodius albus",0
"1871","1996","Casmerodius albus",0
"1872","1997","Casmerodius albus",550
"1873","1998","Casmerodius albus",2200
"1874","1999","Casmerodius albus",1100
"1875","2000","Casmerodius albus",2750
"1876","2001","Casmerodius albus",3850
"1877","2002","Casmerodius albus",4400
"1878","2003","Casmerodius albus",4950
"1879","2004","Casmerodius albus",91025
"1880","2005","Casmerodius albus",825
"1881","2006","Casmerodius albus",5225
"1882","2007","Casmerodius albus",9075
"1883","2008","Casmerodius albus",3300
"1884","2009","Casmerodius albus",3300
"1885","2010","Casmerodius albus",0
"1886","2011","Casmerodius albus",1100
"1887","2012","Casmerodius albus",7975
"1888","2013","Casmerodius albus",11000
"1889","2014","Casmerodius albus",18150
"1890","2015","Casmerodius albus",12100
"1891","1981","Falco peregrinus",0
"1892","1982","Falco peregrinus",0
"1893","1983","Falco peregrinus",0
"1894","1984","Falco peregrinus",0
"1895","1985","Falco peregrinus",0
"1896","1986","Falco peregrinus",0
"1897","1987","Falco peregrinus",0
"1898","1988","Falco peregrinus",0
"1899","1989","Falco peregrinus",0
"1900","1990","Falco peregrinus",0
"1901","1991","Falco peregrinus",0
"1902","1992","Falco peregrinus",0
"1903","1993","Falco peregrinus",0
"1904","1994","Falco peregrinus",0
"1905","1995","Falco peregrinus",0
"1906","1996","Falco peregrinus",256.25
"1907","1997","Falco peregrinus",0
"1908","1998","Falco peregrinus",0
"1909","1999","Falco peregrinus",0
"1910","2000","Falco peregrinus",256.25
"1911","2001","Falco peregrinus",256.25
"1912","2002","Falco peregrinus",0
"1913","2003","Falco peregrinus",0
"1914","2004","Falco peregrinus",0
"1915","2005","Falco peregrinus",0
"1916","2006","Falco peregrinus",0
"1917","2007","Falco peregrinus",0
"1918","2008","Falco peregrinus",0
"1919","2009","Falco peregrinus",0
"1920","2010","Falco peregrinus",0
"1921","2011","Falco peregrinus",0
"1922","2012","Falco peregrinus",0
"1923","2013","Falco peregrinus",0
"1924","2014","Falco peregrinus",0
"1925","2015","Falco peregrinus",0
"1926","1981","Circus aeruginosus",0
"1927","1982","Circus aeruginosus",0
"1928","1983","Circus aeruginosus",0
"1929","1984","Circus aeruginosus",0
"1930","1985","Circus aeruginosus",0
"1931","1986","Circus aeruginosus",0
"1932","1987","Circus aeruginosus",0
"1933","1988","Circus aeruginosus",0
"1934","1989","Circus aeruginosus",0
"1935","1990","Circus aeruginosus",0
"1936","1991","Circus aeruginosus",0
"1937","1992","Circus aeruginosus",0
"1938","1993","Circus aeruginosus",0
"1939","1994","Circus aeruginosus",0
"1940","1995","Circus aeruginosus",0
"1941","1996","Circus aeruginosus",0
"1942","1997","Circus aeruginosus",1500
"1943","1998","Circus aeruginosus",1200
"1944","1999","Circus aeruginosus",900
"1945","2000","Circus aeruginosus",3000
"1946","2001","Circus aeruginosus",1800
"1947","2002","Circus aeruginosus",1500
"1948","2003","Circus aeruginosus",1200
"1949","2004","Circus aeruginosus",1050
"1950","2005","Circus aeruginosus",750
"1951","2006","Circus aeruginosus",900
"1952","2007","Circus aeruginosus",300
"1953","2008","Circus aeruginosus",0
"1954","2009","Circus aeruginosus",0
"1955","2010","Circus aeruginosus",0
"1956","2011","Circus aeruginosus",0
"1957","2012","Circus aeruginosus",150
"1958","2013","Circus aeruginosus",450
"1959","2014","Circus aeruginosus",0
"1960","2015","Circus aeruginosus",0
"1961","1981","Threskiornis aethiopicus",0
"1962","1982","Threskiornis aethiopicus",0
"1963","1983","Threskiornis aethiopicus",0
"1964","1984","Threskiornis aethiopicus",0
"1965","1985","Threskiornis aethiopicus",0
"1966","1986","Threskiornis aethiopicus",0
"1967","1987","Threskiornis aethiopicus",0
"1968","1988","Threskiornis aethiopicus",0
"1969","1989","Threskiornis aethiopicus",0
"1970","1990","Threskiornis aethiopicus",0
"1971","1991","Threskiornis aethiopicus",0
"1972","1992","Threskiornis aethiopicus",0
"1973","1993","Threskiornis aethiopicus",0
"1974","1994","Threskiornis aethiopicus",0
"1975","1995","Threskiornis aethiopicus",0
"1976","1996","Threskiornis aethiopicus",0
"1977","1997","Threskiornis aethiopicus",7218.75
"1978","1998","Threskiornis aethiopicus",11687.5
"1979","1999","Threskiornis aethiopicus",687.5
"1980","2000","Threskiornis aethiopicus",5156.25
"1981","2001","Threskiornis aethiopicus",4125
"1982","2002","Threskiornis aethiopicus",4468.75
"1983","2003","Threskiornis aethiopicus",0
"1984","2004","Threskiornis aethiopicus",0
"1985","2005","Threskiornis aethiopicus",343.75
"1986","2006","Threskiornis aethiopicus",1375
"1987","2007","Threskiornis aethiopicus",343.75
"1988","2008","Threskiornis aethiopicus",0
"1989","2009","Threskiornis aethiopicus",0
"1990","2010","Threskiornis aethiopicus",0
"1991","2011","Threskiornis aethiopicus",0
"1992","2012","Threskiornis aethiopicus",0
"1993","2013","Threskiornis aethiopicus",0
"1994","2014","Threskiornis aethiopicus",0
"1995","2015","Threskiornis aethiopicus",0
"1996","1981","Milvus migrans",0
"1997","1982","Milvus migrans",0
"1998","1983","Milvus migrans",0
"1999","1984","Milvus migrans",0
"2000","1985","Milvus migrans",0
"2001","1986","Milvus migrans",0
"2002","1987","Milvus migrans",0
"2003","1988","Milvus migrans",0
"2004","1989","Milvus migrans",0
"2005","1990","Milvus migrans",0
"2006","1991","Milvus migrans",0
"2007","1992","Milvus migrans",0
"2008","1993","Milvus migrans",0
"2009","1994","Milvus migrans",0
"2010","1995","Milvus migrans",0
"2011","1996","Milvus migrans",0
"2012","1997","Milvus migrans",0
"2013","1998","Milvus migrans",0
"2014","1999","Milvus migrans",23600
"2015","2000","Milvus migrans",39000
"2016","2001","Milvus migrans",49000
"2017","2002","Milvus migrans",38000
"2018","2003","Milvus migrans",33200
"2019","2004","Milvus migrans",39400
"2020","2005","Milvus migrans",13600
"2021","2006","Milvus migrans",24600
"2022","2007","Milvus migrans",13200
"2023","2008","Milvus migrans",24800
"2024","2009","Milvus migrans",32400
"2025","2010","Milvus migrans",6600
"2026","2011","Milvus migrans",0
"2027","2012","Milvus migrans",4400
"2028","2013","Milvus migrans",24000
"2029","2014","Milvus migrans",600
"2030","2015","Milvus migrans",1600
"2031","1981","Accipiter nisus",0
"2032","1982","Accipiter nisus",0
"2033","1983","Accipiter nisus",0
"2034","1984","Accipiter nisus",0
"2035","1985","Accipiter nisus",0
"2036","1986","Accipiter nisus",0
"2037","1987","Accipiter nisus",0
"2038","1988","Accipiter nisus",0
"2039","1989","Accipiter nisus",0
"2040","1990","Accipiter nisus",0
"2041","1991","Accipiter nisus",0
"2042","1992","Accipiter nisus",0
"2043","1993","Accipiter nisus",0
"2044","1994","Accipiter nisus",0
"2045","1995","Accipiter nisus",0
"2046","1996","Accipiter nisus",0
"2047","1997","Accipiter nisus",0
"2048","1998","Accipiter nisus",0
"2049","1999","Accipiter nisus",0
"2050","2000","Accipiter nisus",0
"2051","2001","Accipiter nisus",0
"2052","2002","Accipiter nisus",110
"2053","2003","Accipiter nisus",110
"2054","2004","Accipiter nisus",0
"2055","2005","Accipiter nisus",0
"2056","2006","Accipiter nisus",0
"2057","2007","Accipiter nisus",275
"2058","2008","Accipiter nisus",55
"2059","2009","Accipiter nisus",0
"2060","2010","Accipiter nisus",0
"2061","2011","Accipiter nisus",0
"2062","2012","Accipiter nisus",0
"2063","2013","Accipiter nisus",0
"2064","2014","Accipiter nisus",0
"2065","2015","Accipiter nisus",0
"2066","1981","Alcedo atthis",0
"2067","1982","Alcedo atthis",0
"2068","1983","Alcedo atthis",0
"2069","1984","Alcedo atthis",0
"2070","1985","Alcedo atthis",0
"2071","1986","Alcedo atthis",0
"2072","1987","Alcedo atthis",0
"2073","1988","Alcedo atthis",0
"2074","1989","Alcedo atthis",0
"2075","1990","Alcedo atthis",0
"2076","1991","Alcedo atthis",0
"2077","1992","Alcedo atthis",0
"2078","1993","Alcedo atthis",0
"2079","1994","Alcedo atthis",0
"2080","1995","Alcedo atthis",0
"2081","1996","Alcedo atthis",0
"2082","1997","Alcedo atthis",0
"2083","1998","Alcedo atthis",0
"2084","1999","Alcedo atthis",0
"2085","2000","Alcedo atthis",0
"2086","2001","Alcedo atthis",0
"2087","2002","Alcedo atthis",0
"2088","2003","Alcedo atthis",0
"2089","2004","Alcedo atthis",0
"2090","2005","Alcedo atthis",0
"2091","2006","Alcedo atthis",0
"2092","2007","Alcedo atthis",90
"2093","2008","Alcedo atthis",140
"2094","2009","Alcedo atthis",40
"2095","2010","Alcedo atthis",40
"2096","2011","Alcedo atthis",40
"2097","2012","Alcedo atthis",60
"2098","2013","Alcedo atthis",30
"2099","2014","Alcedo atthis",110
"2100","2015","Alcedo atthis",70
